id,unique_id_l,unique_id_r,company_name_l,company_name_r,matches
926859,34544,156828,"Leggett & Platt
",Leggett & Platt,true
2219406,78978,121865,Legimi,legimi,true
1852060,61937,124572,Legrand,LEGRAND SA,true
3713425,135578,154301,Legrand Sa,Legrand,true
2269905,80233,91624,LEGRAND SA,Legrand,true
3481928,122566,135578,legrand sa,Legrand Sa,true
1735735,59395,109856,Legrand SA,Legrand SA,true
2036664,67876,69199,leguano,leguano,true
2025075,66539,69698,LeHibou,LeHibou,true
990211,35427,136453,Leidos,Leidos Holdings,true
3714418,136453,156649,Leidos Holdings,Leidos,true
3530371,125454,156649,LEIDOS HOLDINGS,Leidos,true
2974743,110382,156649,Leidos Holdings Inc,Leidos,true
1673525,57453,156649,"Leidos Holdings, Inc.",Leidos,true
3503310,123319,128944,lem holding sa,LEM HOLDING SA,true
1318458,46878,84618,LEM Holding SA,LEM HOLDING SA,true
2456989,84618,139954,LEM HOLDING SA,Lem Holding Sa,true
783625,29734,152507,Lemaitre Vascular,LeMaitre Vascular,true
1069314,37370,144815,LeMaitre Vascular,Lemaitre Vascular,true
2619636,89477,133805,LEMAITRE VASCULAR,LEMAITRE VASCULAR,true
543,743,65550,Lemon Tree Hotels,Lemon Way,false
2447791,85580,95253,LEMONADE,Lemonade,true
382940,16723,79180,Lemonade,lemonads,false
1134397,42212,70017,Lemonade Careers,lemonads,false
2041558,67656,140912,lemonads,Lemonade,false
920648,33283,65842,Lendable,Lendable,true
2024880,66148,95474,Lending Works,LendingClub,false
781424,29761,75052,Lendingclub,LendingClub,true
391138,16666,65540,LendingClub,LendInvest,false
2462269,85656,102678,LENDINGCLUB CORPORATION,LendingClub,false
3754859,140996,142059,Lendingclub Corporation,Lendingtree,false
1067494,37194,69077,"LendingClub
",LendInvest,false
51763,2765,19641,LendingKart,LendingClub,false
2549240,86723,129980,LENDINGTREE,LENDINGCLUB CORPORATION,false
772298,28860,96692,Lendingtree,LendingTree,true
2791097,96692,142059,LendingTree,Lendingtree,true
2895378,106276,131049,LendingTree Inc,LENDINGTREE,true
2039364,69077,76189,LendInvest,LendingTree,false
2109002,73135,100611,Lendlease,Lendlease,true
2971424,109598,125208,Lendlease Corp Ltd,LENDLEASE GROUP,false
1542950,51864,125208,Lendlease Global Commercial REIT,LENDLEASE GROUP,false
1588136,54394,109598,Lendlease Group,Lendlease Corp Ltd,true
2279030,80865,109598,LENDLEASE GROUP,Lendlease Corp Ltd,true
2935022,106575,144251,Lenenergo,Lenenergo,true
2616979,88921,106575,LENENERGO,Lenenergo,true
1435053,47799,133242,Lenenergo PJSC,LENENERGO,true
2025949,66809,68707,lengoo,lengoo,true
3481474,120832,157074,lennar,Lennar,true
1724419,61344,63341,Lennar,Lennar,true
3034598,110919,120123,Lennar Corp,Lennar Corporation,true
1619394,57342,157074,Lennar Corporation,Lennar,false
3503216,124562,157074,LENNAR CORPORATION,Lennar,false
216666,13763,35616,Lennox,Lennox,true
130930,8682,57585,Lennox India Technology Centre,Lennox International Inc.,false
3712845,136641,157059,Lennox International,Lennox,false
2278386,81310,136641,LENNOX INTERNATIONAL,Lennox International,true
2970894,108887,157059,Lennox International Inc,Lennox,false
1655418,57585,71947,Lennox International Inc.,Lennox,false
218398,13623,61419,Lenovo,Lenovo Group,true
1134352,42032,63414,Lenovo Careers,Lenovo Group,true
2268895,81029,99420,LENOVO GROUP,Lenovo,true
3482468,120907,136363,lenovo group,Lenovo Group,true
839950,31878,136363,Lenovo Group,Lenovo Group,true
1535466,51662,99420,Lenovo Group Ltd,Lenovo,false
2690301,90680,163835,Lenovo Italy Srl,LENOVO ITALY SRL,true
3846435,160955,163835,LENOVO ITALY SRL,LENOVO ITALY SRL,true
2271676,80773,136109,LENS TECHNOLOGY,Lens Technology,true
1152712,44324,80773,Lens Technology Co. Ltd,LENS TECHNOLOGY,true
165947,11073,141278,Lenskart,Lenskart,true
2451193,85934,141278,LENSKART,Lenskart,true
3652330,132328,143332,LENTA,Lenta,true
1536885,52503,109564,Lenta PLC,Lenta IPJSC,false
3845114,160907,163787,LENTI SRL,LENTI SRL,true
3501652,123204,148162,lenzing,Lenzing AG,true
789090,30380,107999,Lenzing,Lenzing AG,true
2368315,83766,107999,LENZING,Lenzing AG,true
2936735,107999,139106,Lenzing AG,Lenzing,true
1070913,38240,139106,"Lenzing
",Lenzing,true
2447453,85074,140418,LEO GROUP,Leo Group,true
2935283,108359,129400,LEO Group Co Ltd,LEO GROUP,true
3844716,159862,162606,LEOCH ITALIA SRL,LEOCH ITALIA SRL,true
2026865,66961,121867,Leogra Trading,leogra trading,true
3502829,123159,138824,leonardo,Leonardo,true
2358914,83488,93296,LEONARDO,Leonardo,true
1970877,64062,148526,Leonardo,Leonardo S.p.A.,true
1588027,53983,148526,Leonardo S.p.A.,Leonardo S.p.A.,true
2972468,110566,138824,Leonardo SpA,Leonardo,true
2688832,90223,146721,Leonardo Spa,Leonardo S.p.A.,true
1716006,59738,59838,Leonhard Wei  GmbH & Co. KG,Leonhard Kurz Stiftung & Co. KG,true
1153701,44462,148527,Leoni AG,Leoni AG,true
3844681,159777,162394,LEONIS PRODUCTIONS LIMITED,LEONIS PRODUCTIONS LIMITED,true
3652679,132274,143283,LEON'S FURNITURE,Leon's Furniture,true
1435956,48105,107513,Leon's Furniture Limited,Leon's Furniture Ltd,true
2935458,107513,132274,Leon's Furniture Ltd,LEON'S FURNITURE,true
1133079,42614,132149,Leonteq AG,LEONTEQ AG,true
2538886,87823,143159,LEONTEQ AG,Leonteq Ag,true
1485965,51042,108576,Leopalace21 Corp,Leopalace21 Corp,true
1317740,47012,145690,LeoVegas AB,LeoVegas,true
1152542,43984,82311,Lepu Medical Technology ,LEPU MEDICAL TECHNOLOGY (BEIJING),true
2359500,82311,137641,LEPU MEDICAL TECHNOLOGY (BEIJING),Lepu Medical Technology (beijing),true
2687440,90391,138452,Leroy Merlin Italia Srl,Leroy Seafood Group Asa,false
2111141,73262,93860,Leroy Seafood,Leroy Seafood,true
2359935,83120,90391,LEROY SEAFOOD GROUP ASA,Leroy Merlin Italia Srl,false
3501798,123089,138452,leroy seafood group asa,Leroy Seafood Group Asa,true
2937546,108059,123089,Leroy Seafood Group ASA,leroy seafood group asa,true
2036504,67618,67935,Les Brasseurs Savoyards,Les Brasseurs Savoyards,true
1110062,40959,121738,Les constructeurs du bois,les constructeurs du bois,true
1161344,43102,121738,Les Constructeurs du Bois SA,les constructeurs du bois,true
2041245,69135,121738,Les Couvreurs Occitans,les constructeurs du bois,false
3442924,118871,119143,Les Films du Poisson,Les Films SÃƒÂ©ville,false
2025990,66967,118871,Les Films du Worso,Les Films du Poisson,false
1131302,42955,162076,Les Hotels de Paris,LES HOMMES SRL,false
2614920,88463,132789,LES NOUVEAUX CONSTRUCTEURS SA,LES NOUVEAUX CONSTRUCTEURS SA,true
495137,20998,155457,Lesaka Technologies,Lesaka Technologies,true
321319,15519,83552,Leslie's,"LESLIE'S, INC.",true
3735440,138880,151332,"Leslie's, Inc.",Leslie's,true
3570999,127883,157589,"LESLIE'S, INC.",Leslie's,true
163189,12026,32335,Lessen,Lessen,true
163114,11947,32405,LetsGetChecked,LetsGetChecked,true
230608,14114,109368,Levi Strauss,Levi Strauss & Co,true
2971009,109368,156889,Levi Strauss & Co,Levi Strauss,true
3528818,125920,148521,LEVI STRAUSS & CO,Levi Strauss & Co.,true
1664176,57675,148521,Levi Strauss & Co.,Levi Strauss & Co.,true
1136124,41662,156889,Levi Strauss & Co. Careers,Levi Strauss,true
2359429,82170,126507,LEVIMA ADVANCED MATERIALS CORPORATION,LEVIMA ADVANCED MATERIALS CORPORATION,true
1964499,64939,75878,Lexicon Digital,Lexicon Pharmaceuticals,false
492761,21351,40010,Lexicon Pharmaceuticals,"Lexicon Pharmaceuticals
",true
1100990,40010,75878,"Lexicon Pharmaceuticals
",Lexicon Pharmaceuticals,true
742830,27206,154571,Lexinfintech Holdings,LexinFintech Holdings,true
497721,21250,103080,LexinFintech Holdings,LexinFintech Holdings,true
2935931,107230,154571,LexinFintech Holdings Ltd,LexinFintech Holdings,true
1106180,40451,154571,"LexinFintech Holdings
",LexinFintech Holdings,true
1433941,47213,138879,Lexington Co Ab-The,Lexington Realty Trust,false
3570376,127875,138879,LEXINGTON REALTY TRUST,Lexington Realty Trust,true
3844811,160142,162192,LEXISNEXIS SPECIAL SERVICES INC.,LEXISNEXIS RISK SOLUTIONS UK LIMITED,false
163577,10604,148528,Lexmark,Lexmark,true
2361168,83414,127741,LEYARD OPTOELECTRONIC,LEYARD OPTOELECTRONIC,true
1154095,43363,138758,Leyard Optoelectronic Co. Ltd,Leyard Optoelectronic,true
128716,9902,64211,LG,LG,true
3433824,120742,154683,lg chem,LG Chem,true
624613,25926,124334,Lg Chem,LG CHEM,true
605320,25152,70847,LG Chem,LG Chem,true
2280257,79995,134331,LG CHEM,LG CHEM,true
3028063,111054,154683,LG Chem Ltd,LG Chem,true
3716855,136693,154728,Lg Corp,LG Corp,true
2111750,71851,81359,LG Corp,LG CORP,true
2276762,81359,125692,LG CORP,LG CORP,true
960969,36248,99339,"LG Corp
",LG Corp,true
3481116,121288,126415,lg display,LG DISPLAY,true
748841,26829,121288,Lg Display,lg display,true
320694,14879,82079,LG Display,LG DISPLAY,true
2369431,82079,110900,LG DISPLAY,LG Display Co Ltd,true
3028044,110900,137413,LG Display Co Ltd,Lg Display,true
1544046,51422,121288,LG Display Co. Ltd,lg display,true
3482480,120955,148529,lg electronics,LG Electronics,true
3713771,135950,154681,Lg Electronics,LG Electronics,true
2741254,92183,154681,LG Electronics,LG Electronics,true
2284503,80622,135950,LG ELECTRONICS,Lg Electronics,true
3033013,111232,154681,LG Electronics Inc,LG Electronics,true
2684724,90735,92183,Lg Electronics Italia Spa,LG Electronics,true
983924,35442,154681,"LG Electronics
",LG Electronics,true
1545412,51538,154681,"LG Electronics, Inc.",LG Electronics,true
975099,35966,154685,LG Energy Solution,LG Energy Solution,true
613257,25608,162703,Lg Energy Solution,"LG ENERGY SOLUTION VERTECH, INC.",true
3847636,160881,162703,"LG ENERGY SOLUTION VERTECH, INC.","LG ENERGY SOLUTION VERTECH, INC.",true
3712502,136219,154769,Lg Household & Health Care,LG Household & Health Care,true
536307,24224,80883,LG Household & Health Care,LG HOUSEHOLD & HEALTH CARE,true
2275872,80883,154769,LG HOUSEHOLD & HEALTH CARE,LG Household & Health Care,true
974878,35605,136219,"LG Household & Health Care
",Lg Household & Health Care,true
2359465,82243,137579,LG INNOTEK,Lg Innotek,true
2969598,110334,126575,LG Innotek Co Ltd,LG INNOTEK,true
1836578,62534,137579,"LG Innotek Co.,",Lg Innotek,true
1838359,62613,127372,LG Uplus,LG UPLUS,true
3570303,127372,138386,LG UPLUS,Lg Uplus,true
2969320,110249,138386,LG Uplus Corp,Lg Uplus,true
786447,30697,139672,Lgi Homes,Lgi Homes,true
544828,23011,152112,LGI Homes,LGI Homes,true
2454736,84340,128660,LGI HOMES,LGI HOMES,true
2936796,108300,139672,LGI Homes Inc,Lgi Homes,true
920980,33729,84340,"LGI Homes
",LGI HOMES,true
2039427,69401,121451,LGM IMMOBILIER,lgm immobilier,true
1133444,41334,122113,LGS SportLab,lgs sportlab,true
1131573,41218,67430,LGX Logistics,LGX Logistics,true
737567,26767,83559,Lhc Group,LHC GROUP,true
2732500,93182,100253,LHC Group,LHC Group,true
2365675,83559,156728,LHC GROUP,LHC Group,true
2936676,107717,156728,LHC Group Inc,LHC Group,true
1654078,57894,83559,"LHC Group, Inc.",LHC GROUP,true
3845655,160741,162492,"LHCG LI, LLC","LHCG LI, LLC",true
3848199,161681,163656,"LHO SAN DIEGO ONE LESSEE, INC.","LHO SAN DIEGO ONE LESSEE, INC.",true
3826880,159392,162539,LHV KINDLUSTUS AS,LHV KINDLUSTUS AS,true
3826884,159412,162559,LHV PANK AS,LHV PANK AS,true
981604,36401,135571,Li Auto,Li Auto Inc,true
3713294,135571,154523,Li Auto Inc,Li Auto,true
3685977,134576,154523,LI AUTO INC,Li Auto,true
1659383,59377,71161,Li Auto Inc.,Li Auto,true
1834918,62658,78401,Li Ning,Li Ning Co Ltd,true
1438234,49111,124726,Li Ning Co Ltd,LI NING COMPANY,true
2277144,80389,108550,LI NING COMPANY,Li Ning Co Ltd,true
735396,28655,97146,Lianbio,LianBio,true
1098931,39935,97146,LianBio,LianBio,true
2448126,84034,128361,LIANCHUANG ELECTRONIC TECHNOLOGY,LIANCHUANG ELECTRONIC TECHNOLOGY,true
3608520,129515,140525,LIANHE CHEMICAL TECHNOLOGY,Lianhe Chemical Technology,true
162229,11017,33324,Lianjia,Lianjia,true
2364616,83207,138545,LIAONING CHENG DA,Liaoning Cheng Da,true
3737208,138545,143785,Liaoning Cheng Da,Liaoning Fu-an Heavy Industry,false
2937795,108162,127529,Liaoning Cheng Da Co Ltd,LIAONING CHENG DA,true
1162547,43237,107412,Liaoning Cheng Da Co. Ltd,Liaoning Port Co Ltd,false
2618780,88447,138545,LIAONING FU-AN HEAVY INDUSTRY,Liaoning Cheng Da,false
2545490,87250,127529,LIAONING OXIRANCHEM,LIAONING CHENG DA,false
3773956,142582,143785,Liaoning Oxiranchem,Liaoning Fu-an Heavy Industry,false
2936035,107412,142524,Liaoning Port Co Ltd,Liaoning Wellhope Agri-tech Joint Stock,false
3773972,142524,142582,Liaoning Wellhope Agri-tech Joint Stock,Liaoning Oxiranchem,false
3653210,131515,142582,LIAONING WELLHOPE AGRI-TECH JOINT STOCK,Liaoning Oxiranchem,false
3652423,132781,143791,LIBERBANK,Liberbank,true
1345912,45086,110096,"Libertas 7, SA",Liberty Global plc,false
2563991,86454,128348,LIBERTY ALL-STAR EQUITY FUND,LIBERTY FINANCIAL GROUP LIMITED,false
3776921,141798,142284,Liberty All-star Equity Fund,Liberty Holdings,false
2238226,77844,142884,"Liberty Bancshares, Inc. (OH)",Liberty Braves Group,false
3776694,142884,157605,Liberty Braves Group,Liberty Energy,false
3662535,131874,140371,LIBERTY BRAVES GROUP,Liberty Latin America,false
1883462,62338,107914,Liberty Broadband,Liberty Energy Inc,false
1685812,58009,159234,Liberty Broadband Corporation,LIBERTY FINANCE MANAGEMENT (LIG) LTD,false
3509696,124674,163267,LIBERTY BROADBAND CORPORATION,LIBERTY INTERNATIONAL HOLDINGS INC,false
465682,19403,136253,Liberty Energy,Liberty Global,false
2945688,107914,128348,Liberty Energy Inc,LIBERTY FINANCIAL GROUP LIMITED,false
3416763,118590,119731,Liberty Films Inc.,"Liberty Bancshares, Inc. (OH)",false
3841961,159234,160252,LIBERTY FINANCE MANAGEMENT (LIG) LTD,LIBERTY SPECIALTY MARKETS EUROPE SARL FILIALE ITALIANA,false
1585735,54449,94036,Liberty Financial Group Limited,Liberty Energy,false
3579479,128348,139357,LIBERTY FINANCIAL GROUP LIMITED,Liberty Financial Group Limited,true
62989,2142,30796,Liberty General Insurance,Liberty Energy,false
2275889,80919,92420,LIBERTY GLOBAL,Liberty Global,true
1988411,63500,109084,Liberty Global,Liberty Latin America Ltd,false
3488701,122703,129967,liberty global,LIBERTY OILFIELD SERVICES,false
2981826,110096,125255,Liberty Global plc,LIBERTY GLOBAL,true
1452825,48390,142884,Liberty Gold Corp.,Liberty Braves Group,false
4219191,162157,163107,LIBERTY HOLDCO PALOMA SRL,LIBERTY SPECIALTY MARKETS EUROPE SARL FILIALE ITALIANA,false
3776563,142284,160252,Liberty Holdings,LIBERTY SPECIALTY MARKETS EUROPE SARL FILIALE ITALIANA,false
2541228,86948,97169,LIBERTY HOLDINGS,Liberty TripAdvisor Holdings,false
2981870,109788,125035,Liberty Holdings Ltd,LIBERTY SIRIUSXM GROUP,false
4218087,161325,162157,LIBERTY INTERNATIONAL HOLDINGS INC,LIBERTY HOLDCO PALOMA SRL,false
355506,15864,157605,Liberty Latin America,Liberty Energy,false
2475411,85041,162157,LIBERTY LATIN AMERICA,LIBERTY HOLDCO PALOMA SRL,false
2979827,109084,151349,Liberty Latin America Ltd,Liberty Energy,false
1085324,38079,162157,"Liberty Latin America
",LIBERTY HOLDCO PALOMA SRL,false
265886,13346,104157,Liberty Media,Liberty TripAdvisor Holdings,false
3759635,140545,157605,Liberty Media Corporation,Liberty Energy,false
2477715,85207,140371,LIBERTY MEDIA CORPORATION,Liberty Latin America,false
1985634,63990,142284,Liberty Media Corporation Series A Liberty Formula One,Liberty Holdings,false
1147046,42222,110096,Liberty Mutual Insurance Careers,Liberty Global plc,false
148921,9255,129374,Liberty Oil Mills,LIBERTY LATIN AMERICA,false
3759455,140977,162157,Liberty Oilfield Services,LIBERTY HOLDCO PALOMA SRL,false
2478690,85635,131274,LIBERTY OILFIELD SERVICES,LIBERTY HOLDINGS,false
3719331,136495,151349,Liberty Property Trust,Liberty Energy,false
2303294,81158,129967,LIBERTY PROPERTY TRUST,LIBERTY OILFIELD SERVICES,false
64610,3261,15864,Liberty Shoes,Liberty Latin America,false
2302554,80697,135672,LIBERTY SIRIUSXM GROUP,Liberty Broadband Corporation,false
3718988,136034,160252,Liberty Siriusxm Group,LIBERTY SPECIALTY MARKETS EUROPE SARL FILIALE ITALIANA,false
4218073,160252,163267,LIBERTY SPECIALTY MARKETS EUROPE SARL FILIALE ITALIANA,LIBERTY INTERNATIONAL HOLDINGS INC,false
411150,18328,161325,Liberty TripAdvisor Holdings,LIBERTY INTERNATIONAL HOLDINGS INC,false
757094,28369,30436,Liberty Tripadvisor Holdings,Liberty Latin America,false
1453196,47647,140545,Liberty Two Degrees Ltd,Liberty Media Corporation,false
4549,1637,73602,LIC Housing Finance,LIC Housing Finance,true
2456611,85229,108069,LIC HOUSING FINANCE,LIC Housing Finance Ltd,true
825270,30765,33816,Lic Housing Finance,"LIC Housing Finance
",true
2937191,108069,140563,LIC Housing Finance Ltd,Lic Housing Finance,true
928423,33816,140563,"LIC Housing Finance
",Lic Housing Finance,true
2039728,68328,122257,Licht + Strom,licht + strom,true
1213,1846,32360,Licious,Licious,true
735910,27127,75074,Li-cycle,Li-Cycle,true
2151309,75074,95545,Li-Cycle,Li-Cycle,true
3844704,159819,162441,LIDL GREAT BRITAIN LIMITED,LIDL GREAT BRITAIN LIMITED,true
2684567,90236,161357,Lidl Italia Srl,LIDL ITALIA SRL,true
3844708,159825,162449,LIDL NORTHERN IRELAND LIMITED,LIDL NORTHERN IRELAND LIMITED,true
3844706,159822,162445,LIDL U.K. GMBH,LIDL U.K. GMBH,true
109702,7265,110385,Liebherr,Liebherr-International AG,false
108493,6904,6932,Liebherr Appliances India,Liebherr Appliances India,true
3608686,130943,141950,LIECHTENSTEINISCHE LANDESBANK,Liechtensteinische Landesbank,true
1486072,49236,140226,Lien Hwa Industrial Holdings Corp,Lien Hwa Industrial Holdings Corporation,true
2449806,84886,129216,LIEN HWA INDUSTRIAL HOLDINGS CORPORATION,LIEN HWA INDUSTRIAL HOLDINGS CORPORATION,true
2447417,85025,140367,LIER CHEMICAL,Lier Chemical,true
2889942,106111,129354,Lier Chemical Co Ltd,LIER CHEMICAL,true
3792529,146425,146426,Lietuvos Dujos,Lietuvos Energija,false
3790603,146426,146427,Lietuvos Energija,Lietuvos paÃ…Â¡tas,false
2360072,83371,138701,LIFAN INDUSTRY (GROUP) CO. LTD,Lifan Industry (group) Co. Ltd,true
1155076,43316,127702,Lifan Technology ,LIFAN INDUSTRY (GROUP) CO. LTD,false
210768,13804,72088,Lifco,Lifco,true
1490661,50268,122732,Lifco AB ,lifco ab (publ),true
3480061,122732,136425,lifco ab (publ),Lifco Ab (publ),true
2275362,81087,122732,LIFCO AB (PUBL),lifco ab (publ),true
129728,8733,46003,Life Care Hospital,Life Concepts Holdings Ltd,false
132113,8893,143820,Life Care Logistic,Life Corporation,false
1320744,46003,143820,Life Concepts Holdings Ltd,Life Corporation,false
1490841,50735,132818,Life Corp,LIFE CORPORATION,true
3653249,132818,143820,LIFE CORPORATION,Life Corporation,true
500472,22525,141193,Life Healthcare Group,Life Healthcare Group Holdings,true
3754644,141193,155470,Life Healthcare Group Holdings,Life Healthcare Group,true
2455393,85859,141193,LIFE HEALTHCARE GROUP HOLDINGS,Life Healthcare Group Holdings,true
2936594,107403,155470,Life Healthcare Group Holdings Ltd,Life Healthcare Group,false
11182,290,134078,Life Insurance Corporation of India,LIFE INSURANCE CORPORATION OF INDIA,true
3685414,135069,154830,Life Insurance Corporation Of India,Life Insurance Corporation of India (LIC),true
3501914,124072,154830,LIFE INSURANCE CORPORATION OF INDIA,Life Insurance Corporation of India (LIC),true
2057278,70640,124072,Life Insurance Corporation of India (LIC),LIFE INSURANCE CORPORATION OF INDIA,true
599913,25834,98161,Life Insurance Corporation Of India (lic),Life Insurance Corporation of India (LIC),true
2024984,66369,69651,Life M,Life M,true
3712544,136614,151637,Life Storage,Life Storage,true
2270772,81278,92428,LIFE STORAGE,Life Storage,true
1661697,57966,151637,"Life Storage, Inc.",Life Storage,true
2766581,94225,139740,Life Time Group,"Life Time Group Holdings, Inc.",true
