,company_country,company_revenue,company_name
6504,USA,93770000.0,Stabilis Solutions
6505,USA,93550000.0,Ayr Wellness
6506,Japan,93460000.0,Nihon Falcom
6507,Canada,93370000.0,Avino Silver & Gold Mines
6508,USA,93190000.0,Spero Therapeutics
6509,USA,93170000.0,Harte Hanks
6510,USA,93000000.0,Pieris Pharmaceuticals
6511,India,92760000.0,Apex Frozen Foods
6512,USA,92730000.0,Vince Holding
6513,USA,92660000.0,Lulu's Fashion Lounge
6514,USA,92640000.0,Farmer Brothers
6515,China,92240000.0,Infinities Tech (Jiu Zun Digital)
6516,USA,92230000.0,Rigetti Computing
6517,USA,92060000.0,American Resources Corp
6518,China,91660000.0,CBAK Energy
6519,USA,91360000.0,PEDEVCO
6520,Taiwan,91340000.0,MacroWell OMG Digital Entertainment
6521,USA,91050000.0,Atossa Therapeutics
6522,USA,91040000.0,AppHarvest
6523,USA,91020000.0,Advent Technologies
6524,Germany,90870000.0,Mainz Biomed
6525,USA,90370000.0,Akili
6526,India,90080000.0,Bliss GVS Pharma
6527,USA,89260000.0,Apyx Medical
6528,USA,88820000.0,Sonida Senior Living
6529,USA,88660000.0,AEye
6530,Canada,88550000.0,Bragg Gaming Group
6531,USA,88300000.0,Grove Collaborative
6532,China,87960000.0,Sino-Entertainment Technology
6533,Malaysia,87960000.0,AirAsia
6534,China,87790000.0,WeTrade Group
6535,Australia,87000000.0,Alligator Energy
6536,China,86610000.0,Scienjoy
6537,USA,86390000.0,Cytosorbents
6538,France,86110000.0,Don't Nod Entertainment
6539,USA,85990000.0,Lifeway Foods
6540,USA,85800000.0,Fortress Biotech
6541,Germany,85690000.0,Mynaric
6542,Canada,85690000.0,Velan
6543,Canada,85220000.0,Titan Medical
6544,USA,85170000.0,Modiv
6545,USA,84940000.0,orion-group-holdings
6546,USA,84480000.0,Flotek Industries
6547,Japan,84260000.0,CROOZ
6548,USA,84110000.0,Seelos Therapeutics
6549,India,83940000.0,3i Infotech
6550,USA,83750000.0,Charlotte's Web
6551,USA,83580000.0,Flexsteel Industries
6552,Canada,83480000.0,Trilogy Metals
6553,India,83450000.0,Jay Bharat Maruti
6554,USA,82700000.0,Dare Bioscience
6555,USA,82230000.0,Instil Bio
6556,Canada,82030000.0,Electra Meccanica
6557,Germany,81560000.0,Sono
6558,USA,81500000.0,Carrols Restaurant Group
6559,India,81500000.0,Ebixcash India
6560,USA,80720000.0,LMP Automotive Holdings
6561,USA,80430000.0,Rekor Systems
6562,Japan,79730000.0,Akatsuki Corp.
6563,China,79320000.0,Jianzhi Education Technology Group
6564,USA,79300000.0,Mesa Air
6565,Israel,78880000.0,Compugen
6566,USA,78840000.0,Co-Diagnostics
6567,USA,78820000.0,NeoVolta
6568,India,78790000.0,Reliance Communications
6569,USA,78780000.0,Smart Sand
6570,USA,78690000.0,Volta
6571,USA,78530000.0,KINS Technology Group
6572,USA,78470000.0,ACRES Commercial Realty
6573,USA,78460000.0,NRx Pharmaceuticals
6574,USA,78410000.0,Delta Apparel
6575,USA,78340000.0,Gulf Island Fabrication
6576,Poland,77860000.0,Bloober Team
6577,UK,77790000.0,Venator Materials
6578,Israel,77510000.0,Protalix BioTherapeutics
6579,China,76940000.0,Kaixin Auto
6580,Japan,76670000.0,CAVE Interactive
6581,Canada,76210000.0,Akumin
6582,Japan,76100000.0,Yuke's
6583,Sweden,75550000.0,Bj̦rn Borg
6584,France,75310000.0,ATARI
6585,USA,75030000.0,Longeveron
6586,India,74990000.0,Asian Granito India
6587,USA,74650000.0,Xilio Therapeutics
6588,UK,73480000.0,Orchard Therapeutics
6589,USA,73190000.0,Sotherly Hotels
6590,Italy,72740000.0,S.S. Lazio
6591,USA,72520000.0,aTyr Pharma
6592,USA,72380000.0,"NN, Inc."
6593,USA,72130000.0,Embark Technology
6594,Denmark,72030000.0,IO Biotech
6595,USA,72000000.0,Syros Pharmaceuticals
6596,Japan,71980000.0,Broccoli
6597,USA,71720000.0,Quicklogic
6598,USA,71550000.0,Wrap Technologies
6599,China,71490000.0,Feiyu Technology International Company
6600,USA,71310000.0,Momentus
6601,Australia,70370000.0,Iris Energy
6602,India,69980000.0,Spencer's Retail
6603,Canada,69830000.0,Laramide Resources
6604,Canada,69710000.0,Forsys Metals
6605,USA,69290000.0,Senti Biosciences
6606,Australia,68930000.0,Superior Resources
6607,Canada,68930000.0,DIRTT Environmental Solutions
6608,USA,68910000.0,Owlet
6609,Australia,68840000.0,Elevate Uranium
6610,USA,68670000.0,Genprex
6611,USA,68300000.0,Regis Corporation
6612,USA,68200000.0,Enzo Biochem
6613,USA,68040000.0,eMagin
6614,UK,67850000.0,Argo Blockchain
6615,USA,67830000.0,Vapotherm
6616,USA,67740000.0,Galectin Therapeutics
6617,USA,67730000.0,BeyondSpring
6618,Japan,67610000.0,geechs
6619,USA,67300000.0,Bird Global
6620,USA,67230000.0,Accelerate Diagnostics
6621,India,67110000.0,Rane Brake Lining
6622,USA,65970000.0,Know Labs
6623,USA,65830000.0,Energous
6624,UK,65580000.0,GAN
6625,Japan,65300000.0,Imagineer
6626,USA,65170000.0,Vista Gold
6627,USA,64780000.0,Great Elm Capital
6628,UK,64420000.0,Tiziana Life Sciences
6629,USA,64410000.0,Culp
6630,UK,64380000.0,Wejo Group
6631,USA,64350000.0,DermTech
6632,USA,64220000.0,ATI Physical Therapy
6633,USA,64180000.0,Synlogic
6634,USA,63930000.0,Adverum Biotechnologies
6635,USA,63640000.0,Express
6636,USA,63540000.0,vTv Therapeutics
6637,China,63350000.0,Cheetah Mobile
6638,USA,63120000.0,Curis
6639,USA,62790000.0,Aterian
6640,USA,62760000.0,Manhattan Bridge Capital
6641,Sweden,62740000.0,MAG Interactive
6642,USA,62690000.0,Synchronoss
6643,USA,62640000.0,Viracta Therapeutics
6644,India,62480000.0,Nectar Lifesciences
6645,USA,62480000.0,Enochian Biosciences
6646,USA,62350000.0,Surface Oncology
6647,Taiwan,62080000.0,Gamesparcs
6648,USA,62040000.0,Root Insurance
6649,USA,61840000.0,ASP Isotopes
6650,Canada,61830000.0,PopReach
6651,USA,61570000.0,Sunworks
6652,USA,61210000.0,Immunic
6653,USA,61180000.0,Logan Ridge Finance
6654,USA,60930000.0,Retractable Technologies
6655,Japan,60870000.0,Aeria
6656,Canada,60810000.0,Mega Uranium
6657,China,60760000.0,Nano Labs
6658,USA,60640000.0,Augmedix
6659,USA,60450000.0,Lantern Pharma
6660,USA,60370000.0,Bit Digital
6661,USA,60290000.0,Orion Energy Systems
6662,USA,59970000.0,Polished.com
6663,Taiwan,59920000.0,Wayi International Digital Entertainment
6664,USA,59540000.0,the Marygold Companies
6665,USA,58930000.0,Jounce Therapeutics
6666,Canada,58690000.0,Xebec Adsorption
6667,Canada,58120000.0,Aptose Biosciences
6668,Cambodia,57460000.0,Pestech Cambodia
6669,USA,57370000.0,BrainStorm Cell Therapeutics
6670,USA,57210000.0,Gaia
6671,China,57210000.0,Addentax Group
6672,USA,57200000.0,NCS Multistage
6673,India,57040000.0,Unitech Group
6674,USA,57010000.0,Spruce Biosciences
6675,USA,56910000.0,Hydrofarm
6676,Portugal,56430000.0,Sporting Clube de Portugal
6677,China,55720000.0,Snail Inc
6678,USA,55610000.0,Elevate Credit
6679,USA,55580000.0,Sellas Life Sciences
6680,UK,55500000.0,Petropavlovsk
6681,Hong Kong,55400000.0,Magic Empire Global (Giraffe Capital)
6682,India,55310000.0,Balaji Telefilms
6683,USA,55240000.0,FreightCar America
6684,USA,54940000.0,Geospace Technologies
6685,USA,54810000.0,PAVmed
6686,UK,54800000.0,NuCana
6687,USA,54320000.0,Allied Esports
6688,India,54120000.0,Hinduja Ventures
6689,USA,54030000.0,AquaBounty
6690,USA,53980000.0,BioLargo
6691,USA,53880000.0,SCYNEXIS
6692,USA,53240000.0,Abeona Therapeutics
6693,USA,52910000.0,Rapid Micro Biosystems
6694,Japan,52390000.0,Mobile Factory
6695,USA,52090000.0,VirTra
6696,USA,52060000.0,TherapeuticsMD
6697,Canada,52040000.0,Neovasc
6698,Israel,51400000.0,ReWalk Robotics
6699,Indonesia,50810000.0,Indonesia Energy
6700,USA,50600000.0,Armata Pharmaceuticals
6701,USA,50500000.0,Leap Therapeutics
6702,India,50200000.0,Hindustan Media Ventures
6703,USA,50190000.0,Talaris Therapeutics
6704,USA,50050000.0,Lucid Diagnostics
6705,USA,49740000.0,AeroClean Technologies
6706,Canada,49500000.0,HEXO
6707,Turkey,49090000.0,Cimbeton
6708,USA,48930000.0,Red Cat Holdings
6709,India,48920000.0,N.B.I. Industrial Finance
6710,USA,48880000.0,Science 37
6711,Canada,48860000.0,Cielo Waste Solutions
6712,USA,48600000.0,Castellum
6713,USA,48560000.0,Golden Minerals
6714,USA,48450000.0,Rafael Holdings
6715,USA,48370000.0,Koss
6716,USA,48350000.0,Kaival Brands Innovations
6717,USA,48290000.0,Aquestive Therapeutics
6718,USA,47970000.0,Horizon Global
6719,USA,47890000.0,Nautilus
6720,USA,47870000.0,Heritage Insurance
6721,Australia,47780000.0,iCandy Interactive
6722,USA,47680000.0,Unity Biotechnology
6723,Greece,47110000.0,Imperial Petroleum
6724,Canada,47020000.0,Mogo
6725,USA,46880000.0,Kala Pharmaceuticals
6726,Canada,46840000.0,East Side Games
6727,Canada,46710000.0,Achieve Life Sciences
6728,Denmark,46380000.0,5th Planet Games
6729,USA,46360000.0,Lightning eMotors
6730,USA,46240000.0,Advanced Emissions Solutions
6731,USA,46140000.0,Ascent Solar Technologies
6732,USA,46040000.0,OncoCyte
6733,Japan,45660000.0,enish
6734,Poland,45540000.0,Big Cheese Studio
6735,China,45520000.0,Ourgame International
6736,USA,45510000.0,TScan Therapeutics
6737,USA,45420000.0,Adamas One
6738,Turkey,45410000.0,Șktas Tekstil
6739,China,45350000.0,Renren
6740,USA,45330000.0,TESSCO Technologies
6741,USA,45300000.0,Solar Integrated Roofing
6742,USA,45270000.0,Biomerica
6743,USA,45200000.0,Coya Therapeutics
6744,Japan,44900000.0,coly
6745,USA,44770000.0,BitNile
6746,India,44440000.0,MEP Infrastructure
6747,USA,44380000.0,Kirkland's
6748,China,44310000.0,ATA Creativity Global
6749,USA,43980000.0,Westwater Resources
6750,USA,43860000.0,Natural Health Trends
6751,USA,43380000.0,Solitario Zinc
6752,USA,43180000.0,American Virtual Cloud
6753,Canada,43080000.0,GreenPower Motor Company
6754,USA,42890000.0,United Insurance Holdings
6755,USA,42820000.0,Intellicheck
6756,USA,42650000.0,U.S. Gold Corp
6757,Japan,42650000.0,Nippon Ichi Software
6758,Canada,42490000.0,Silver One Resources
6759,USA,42470000.0,Lipocine
6760,USA,41880000.0,Ashford Inc
6761,Cambodia,41810000.0,Phnom Penh SEZ
6762,Australia,41730000.0,Investigator Resources
6763,USA,41490000.0,Avalon GloboCare
6764,Hong Kong,41000000.0,Graphex Group
6765,Japan,40880000.0,Tose Software
6766,United Arab Emirates,40530000.0,Swvl Holdings
6767,Sweden,40080000.0,Zordix
6768,USA,39970000.0,Corvus Pharmaceuticals
6769,UK,39820000.0,Okyo Pharma
6770,USA,39690000.0,Broadwind
6771,Poland,39450000.0,BoomBit
6772,Japan,39380000.0,CyberStep
6773,USA,39120000.0,Tonix Pharmaceuticals
6774,Monaco,38960000.0,Navios Maritime Holdings
6775,USA,38770000.0,Shift Technologies
6776,USA,38740000.0,The Glimpse Group
6777,USA,38420000.0,MAIA Biotechnology
6778,USA,38360000.0,AppTech Payments
6779,USA,37810000.0,Isoray
6780,Ireland,37720000.0,Trinity Biotech
6781,USA,37480000.0,UpHealth
6782,USA,37190000.0,AVROBIO
6783,USA,36900000.0,Ocean Power Technologies
6784,China,36790000.0,Boyaa Interactive
6785,Bahamas,36740000.0,Nymox Pharmaceutical
6786,Canada,36320000.0,Almaden Minerals
6787,USA,36170000.0,Atlas Lithium
6788,USA,36120000.0,Cryo-Cell
6789,USA,35980000.0,Hepion Pharmaceuticals
6790,Cambodia,35830000.0,Grand Twins International Cambodia
6791,Sweden,35380000.0,Fragbite Group
6792,USA,35380000.0,Capstone Green Energy
6793,USA,35360000.0,Comstock Mining
6794,USA,34910000.0,IZEA Worldwide
6795,USA,34820000.0,RealNetworks
6796,USA,34590000.0,EMCORE Corporation
6797,USA,34480000.0,CorpHousing Group
6798,USA,34270000.0,Palatin Technologies
6799,USA,34200000.0,AgEagle Aerial Systems
6800,USA,34120000.0,LightPath Technologies
6801,USA,33850000.0,HeartBeam
6802,USA,33760000.0,Audacy
6803,USA,33630000.0,VistaGen Therapeutics
6804,Israel,33580000.0,Foresight Autonomous Holdings
6805,USA,33530000.0,Sio Gene Therapies
6806,USA,33200000.0,Monopar Therapeutics
6807,USA,33130000.0,Zion Oil & Gas
6808,USA,33000000.0,Lumos Pharma
6809,Japan,32990000.0,Appirits
6810,USA,32960000.0,Houston American Energy
6811,Canada,32700000.0,Sierra Metals
6812,USA,32380000.0,Salem Media Group
6813,USA,32230000.0,Inuvo
6814,Canada,32040000.0,Acasti Pharma
6815,USA,31920000.0,Vaccinex
6816,USA,31780000.0,Camber Energy
6817,USA,31720000.0,CorEnergy Infrastructure Trust
6818,Poland,31170000.0,Forever Entertainment
6819,USA,30760000.0,Rave Restaurant Group
6820,USA,30470000.0,Satsuma Pharmaceuticals
6821,Finland,30040000.0,Nexstim
6822,Australia,29650000.0,Bionomics
6823,USA,29470000.0,BioSig Technologies
6824,Australia,29430000.0,Toro Energy
6825,USA,29140000.0,Alkaline Water Company
6826,USA,29130000.0,Journey Medical
6827,USA,29130000.0,Team Inc
6828,USA,29120000.0,Shapeways
6829,USA,29030000.0,Stryve Foods
6830,USA,28950000.0,Blue Apron Holdings
6831,USA,28610000.0,ToughBuilt Industries
6832,USA,28430000.0,Beasley Broadcast Group
6833,USA,28400000.0,PaxMedica
6834,Malaysia,28350000.0,Treasure Global
6835,USA,28280000.0,Athenex
6836,USA,28270000.0,Psychemedics
6837,USA,28190000.0,SPI Energy
6838,Portugal,28040000.0,Sporting Clube de Braga
6839,USA,27930000.0,Microbot Medical
6840,USA,27920000.0,Vislink Technologies
6841,China,27740000.0,FingerTango
6842,USA,27510000.0,Cyclerion Therapeutics
6843,India,27450000.0,Zee Learn
6844,USA,27170000.0,Atlis Motor Vehicles
6845,Taiwan,27030000.0,Fun Yours Technology
6846,Japan,26690000.0,TENDA
6847,USA,26530000.0,Core Scientific
6848,USA,26420000.0,Trinity Place Holdings
6849,USA,26340000.0,NantHealth
6850,Japan,26050000.0,Silicon Studio
6851,USA,25730000.0,Aptinyx
6852,USA,25550000.0,Conformis
6853,USA,25500000.0,Zynerba Pharmaceuticals
6854,UK,25360000.0,Rockley Photonics
6855,USA,25300000.0,Quince Therapeutics
6856,USA,25210000.0,IronNet
6857,Japan,25190000.0,AltPlus
6858,USA,25170000.0,Pioneer Power Solutions
6859,USA,25070000.0,SeaChange
6860,China,25010000.0,Onion Global
6861,USA,25010000.0,Revlon
6862,India,24960000.0,Future Retail
6863,Canada,24950000.0,IMV
6864,USA,24920000.0,Harpoon Therapeutics
6865,USA,24910000.0,Mobile Global Esports (Mogo)
6866,China,24840000.0,Erayak Power Solution
6867,Singapore,24700000.0,Society Pass
6868,Japan,24640000.0,WonderPlanet
6869,Japan,24590000.0,Axel Mark
6870,USA,24390000.0,Document Security Systems
6871,Japan,24310000.0,Edia
6872,Portugal,24160000.0,FC Porto
6873,USA,24150000.0,Aprea Therapeutics
6874,USA,24090000.0,Boxlight
6875,USA,24020000.0,Biofrontera
6876,USA,23730000.0,Lannett Company
6877,USA,23610000.0,SigmaTron International
6878,Japan,23610000.0,Mobcast
6879,USA,23570000.0,Regulus Therapeutics
6880,Cayman Islands,23530000.0,Stealth BioTherapeutics
6881,USA,23190000.0,Bellerophon Therapeutics
6882,Japan,23050000.0,Mynet
6883,USA,23030000.0,AIM ImmunoTech
6884,USA,22760000.0,AgeX Therapeutics
6885,USA,22730000.0,Phoenix Motor
6886,USA,22550000.0,Sientra
6887,USA,22130000.0,FGI Industries
6888,USA,22120000.0,Cyngn
6889,China,21790000.0,SOS Limited
6890,Canada,21780000.0,DAVIDsTEA
6891,USA,21730000.0,Hempacco
6892,USA,21400000.0,Vincerx Pharma
6893,India,21330000.0,Srei Infrastructure Finance
6894,USA,21290000.0,Applied DNA Sciences
6895,Israel,21140000.0,Rail Vision
6896,USA,20750000.0,Verb Technology
6897,USA,20740000.0,Soligenix
6898,USA,20420000.0,Dolphin Entertainment
6899,Poland,20360000.0,All in! Games
6900,USA,20360000.0,SG Blocks
6901,USA,20300000.0,Party City
6902,Israel,20160000.0,Galmed Pharmaceuticals
6903,USA,20010000.0,Humanigen
6904,Singapore,19890000.0,Triterras
6905,USA,19780000.0,Sonim Technologies
6906,USA,19690000.0,180 Life Sciences
6907,Hong Kong,19630000.0,Aptorum Group
6908,Japan,19610000.0,NJ Holdings
6909,USA,19590000.0,electroCore
6910,Ireland,19540000.0,Endo International
6911,USA,19340000.0,Waitr Holdings
6912,Taiwan,18890000.0,Netmarble Joybomb
6913,USA,18800000.0,Acorda Therapeutics
6914,USA,18730000.0,Carver Bancorp
6915,China,18720000.0,BIT Mining (500.com)
6916,Germany,18580000.0,Spark Networks
6917,USA,18560000.0,Astrotech
6918,Israel,18520000.0,Can Fite Biopharma
6919,USA,18510000.0,Polar Power
6920,Australia,18440000.0,Genetic Technologies
6921,USA,18380000.0,Biora Therapeutics
6922,Taiwan,18360000.0,Astro Corporation
6923,USA,18310000.0,Avaya Holdings
6924,Canada,18310000.0,Sphere 3D
6925,USA,18200000.0,Sidus Space
6926,USA,18160000.0,Corbus Pharmaceuticals
6927,China,17990000.0,ZK International Group
6928,USA,17880000.0,Laser Photonics
6929,USA,17870000.0,AcelRx Pharmaceuticals
6930,Australia,17810000.0,Aurora Energy Metals
6931,USA,17740000.0,Lipella Pharmaceuticals
6932,USA,17740000.0,Ekso Bionics
6933,USA,17710000.0,CarLotz
6934,Poland,17630000.0,Ultimate Games
6935,USA,17610000.0,Calithera Biosciences
6936,USA,17510000.0,Greenidge Generation Holdings
6937,USA,17430000.0,Aeterna Zentaris
6938,USA,17430000.0,Eterna Therapeutics
6939,USA,17260000.0,Cocrystal Pharma
6940,USA,17190000.0,India Globalization Capital
6941,USA,17170000.0,Marpai
6942,Finland,16900000.0,Nitro Games
6943,USA,16730000.0,Kingstone Companies
6944,USA,16520000.0,Athersys
6945,USA,16470000.0,Rubius Therapeutics
6946,USA,16320000.0,Oragenics
6947,USA,16270000.0,Marin Software
6948,Denmark,16250000.0,Trophy Games
6949,Poland,15610000.0,Artifex Mundi
6950,USA,15550000.0,NanoViricides
6951,USA,15480000.0,Drive Shack
6952,Germany,15470000.0,Compleo Charging Solutions
6953,China,15410000.0,The9
6954,Taiwan,15390000.0,InterServ International
6955,China,15350000.0,Digital Hollywood Interactive
6956,USA,15290000.0,PREIT
6957,Japan,15170000.0,Voltage
6958,China,15080000.0,Missfresh
6959,USA,15060000.0,Onconova Therapeutics
6960,Israel,14940000.0,Redhill Biopharma
6961,USA,14740000.0,Stronghold Digital Mining
6962,USA,14720000.0,HyreCar
6963,USA,14560000.0,Socket Mobile
6964,USA,14450000.0,Wheeler Real Estate Investment Trust
6965,India,14430000.0,Future Supply Chain Solutions
6966,USA,14420000.0,cbdMD
6967,USA,14380000.0,Super League Gaming
6968,USA,14330000.0,Austin Gold
6969,USA,14260000.0,Pulmatrix
6970,USA,14230000.0,Air Industries Group
6971,USA,14140000.0,Precipio
6972,USA,13910000.0,Celsion Corporation
6973,USA,13880000.0,Tempest Therapeutics
6974,USA,13850000.0,Ra Medical Systems
6975,Israel,13840000.0,Inspira Technologies
6976,China,13390000.0,Forgame
6977,USA,13390000.0,bioAffinity Technologies
6978,USA,13370000.0,Rockwell Medical
6979,USA,13370000.0,Forza X1
6980,USA,13360000.0,SOBR Safe
6981,USA,13300000.0,Jaguar Health
6982,Taiwan,13260000.0,GigaMedia
6983,USA,13160000.0,Titan Pharmaceuticals
6984,Greece,13150000.0,Performance Shipping
6985,USA,13110000.0,VYNE Therapeutics
6986,USA,12880000.0,Digital Ally
6987,USA,12860000.0,OLB Group
6988,USA,12660000.0,iSpecimen
6989,USA,12660000.0,T2 Biosystems
6990,USA,12630000.0,Organovo
6991,USA,12600000.0,Trust Stamp
6992,Canada,12490000.0,Orosur Mining
6993,Greece,12450000.0,Top Ships
6994,USA,12450000.0,Context Therapeutics
6995,Taiwan,12430000.0,GAME HOURS
6996,USA,12360000.0,Trevena
6997,Australia,12060000.0,Advanced Human Imaging
6998,USA,12060000.0,Fresh Vine Wine
6999,Poland,12060000.0,Games Operators
7000,Sweden,12000000.0,Gaming Corps
7001,USA,11980000.0,Cingulate
7002,USA,11890000.0,Aileron Therapeutics
7003,USA,11770000.0,Clovis Oncology
7004,Australia,11760000.0,IMTE
7005,India,11660000.0,Jump Networks
7006,Bermuda,11550000.0,Virtual Interactive Technologies
7007,Ireland,11370000.0,Iterum Therapeutics
7008,USA,11320000.0,Agile Therapeutics
7009,Israel,11300000.0,Jeffs' Brands
7010,Australia,11180000.0,GTI Energy
7011,Canada,11130000.0,Trillium Gold Mines
7012,USA,11010000.0,Aethlon Medical
7013,USA,10950000.0,Diffusion Pharmaceuticals
7014,Singapore,10860000.0,CMON
7015,China,10760000.0,Farmmi
7016,USA,10650000.0,Hallmark Financial Services
7017,USA,10570000.0,Biocept
7018,USA,10540000.0,Expion360
7019,USA,10510000.0,Reborn Coffee
7020,UK,10500000.0,ADVFN
7021,USA,10270000.0,Cryptyde
7022,Canada,10260000.0,Playgon Games
7023,USA,10110000.0,Tricida
7024,USA,10110000.0,Ontrak
7025,USA,9980000.0,Chembio Diagnostics
7026,Singapore,9760000.0,Genius Group
