founded,founders,headquarters,industry,key_people,name,number_of_employees,operating_income,revenue,services,total_assets,type,website
['1996'],['V. G. Siddhartha'],"['Bengaluru', 'Karnataka', 'India']",['Coffeehouse'],[],Cafe Coffee Day,"['20,135', '[4]']","[' ', '₹', '−559.02 crore', ' (US$−70\xa0million) (2021)']","[' ', ' (US$130\xa0million) (2021)']",[],"[' ', '₹', '6,601.80 crore', ' (US$830\xa0million) (2021)']",['Subsidiary'],['cafecoffeeday.com']
"['October\xa02, 2015']","['Larry Page', 'Sergey Brin']",['Googleplex'],['Conglomerate'],[],Alphabet Inc.,"[' 186,779\xa0(Sept. 2022)']","[' ', 'US$78.7 billion', ' (2021)']","[' ', '\xa0(2021)']",[],"[' ', 'US$359.3 billion', ' (2021)']",['Public'],"['abc', '.xyz']"
['1985'],['Steve Aronson'],"['Heredia', 'Costa Rica']",['Coffee roasting and chocolate manufacturing'],[],Café Britt,[],[],[],['Coffee tour'],[],[],['cafebritt.com']
['1938'],[],"['Washington, D.C.']",['Financial services'],[],Fannie Mae,"['c.', '\u20097,400', ' (December 2021)']",[],"[' ', ' (2021)']",[],"[' ', 'US$4.23 trillion', ' (2021)']","['Government-sponsored enterprise', 'public company']","['www', '.fanniemae', '.com']"
"['August\xa05, 1882', ' (as Standard Oil of New Jersey)']","['Standard Oil', 'Supreme Court of the United States', 'Mobil']","['Irving, Texas', 'Spring, Texas']","['Energy', 'Oil and gas']",[],ExxonMobil Corporation,"['64,000 (2021)', '[4]']","[' US$24.019 billion (2021)', '[4]']","[' ', ' ', 'US$', '276.692 billion (2021)', '[4]', ' ']",[],"[' US$338.923 billion (2021)', '[4]']",['Public'],['corporate.exxonmobil.com']
"['Cumberland, Rhode Island']","['Oliver Chace', 'Warren Buffett']",['Kiewit Plaza'],['Conglomerate'],[],Berkshire Hathaway Inc.,"['372,000 (2021)']","[' ', 'US$111.7 billion', ' (2021)']","[' ', ' (2021)']",[],"[' ', 'US$958.8 billion', ' (2021)']",['Public'],"['berkshirehathaway', '.com']"
"['Lowell, Massachusetts', 'U.S.']","['Stanley Goldstein, Sidney Goldstein, Ralph Hoagland']","['Woonsocket, Rhode Island', 'U.S.']","['Managed healthcare', 'Health insurance', 'Pharmacy']",[],CVS Health Corporation,"['300,000', '[2]', '\xa0(2021)']","[' ', 'US$13.19 billion', '[2]', '\xa0(2021)']","[' ', '\xa0(2021)']","['Health care provider', 'Pharmacy benefit manager']","[' ', 'US$232.99 billion', '[2]', '\xa0(2021)']",['Public'],[' ']
"['1957', '11 June 1982\xa0']",[],"['Beijing', ""People's Republic of China"", 'Beijing', ""People's Republic of China""]","['Construction', 'Construction']",[],China State Construction Engineering Corporation,[],[],[],[],[],"['State-owned enterprise', 'public']","['www', '.cscec', '.com', 'www', '.cscec', '.com', '.cn']"
['16\xa0September 1991'],"['Ernest Harrison', 'Gerry Whent']","['Newbury, Berkshire', ', England, UK']",['Telecommunications'],[],Vodafone Group plc,"['96,506 (2021)', '[1]']","[' €5.097 billion (2021)', '[1]']",['€'],[],"[' €155.063 billion (2021)', '[1]']",['Public limited company'],"['www', '.vodafone', '.com']"
"['April\xa08, 1980']",[],"['Thousand Oaks, California', ', U.S.']",['Biotechnology'],[],Amgen Inc.,"['c.', '\u200924,200', ' (December 2021)']",[' US$7.64 billion (2021)'],"[' ', ' (2021)']",[],[' US$61.17 billion (2021)'],['Public'],"['amgen', '.com']"
"['August\xa028, 1937']",['Kiichiro Toyoda'],"['Toyota City, Aichi']",['Automotive'],[],Toyota Motor Corporation,"[' 366,283 (FY21)']","[' ', '¥2,197,748 million', ' (FY21)']","[' ', ' ', ' (FY21)']","['Banking', 'financing', 'leasing']","[' ', '¥62,267,140 million', ' ', 'US$562 billion', ' (FY21)']",['Public'],"['global', '.toyota']"
['1977'],['Richard T. Burke'],"['Minnetonka, Minnesota', 'United States']","['Managed healthcare', 'Insurance']",[],UnitedHealth Group Incorporated,"['380,000', '[2]', ' (2022)']","[' ', 'US$21.646 billion', '[1]', ' (2021)']","[' ', ' ', 'US$', '285.273 billion', '[1]', ' (2021) ']","['Healthcare services', 'Health insurance', 'Health care provider', 'Pharmacy benefit manager']","[' ', 'US$212.206 billion', '[1]', ' (2021)']",['Public'],"['unitedhealthgroup', '.com']"
['1999'],[],"['Hellerup', 'Denmark']","['Life Sciences', '\nAsset management']",[],Novo Holdings A/S,[],[],[],['Investments in Life Science'],"['DKK 697 billion (2021)', '\n', 'Approx. $93.73 billion (2021)']",['Private limited company'],"['www', '.novoholdings', '.dk']"
['1887'],"['William McLaren Bristol', 'John Ripley Myers', 'E. R. Squibb']",['New York City'],['Pharmaceuticals'],[],Bristol Myers Squibb Company,"[' 32,200 (2021)']","[' ', 'US$7.38 billion', ' (2021)']","[' ', ' (2021)']",[],"[' ', 'US$109.31 billion', ' (2021)']",['Public company'],"['bms', '.com']"
['Berlin'],[],"['Wolfsburg', 'Lower Saxony']",['Automotive'],[],Volkswagen AG,"[' 667,647 employees (average during 2021)', '[4]']","[' €20.126\xa0billion (2021)', '[4]']",['€'],"['Banking', 'financing', 'fleet management', 'insurance', 'leasing']","[' €528.609\xa0billion (2021)', '[4]']","['Public', 'AG']","['www', '.volkswagenag', '.com']"
"['Ravenswood, Chicago']",['Wallace Calvin Abbott'],['Illinois'],"['Health care', 'Medical devices', 'Pharmaceutical']",[],Abbott Laboratories,"['~113,000 (December 2021)']",[' US$8.43 billion (2021)'],"[' ', ' (2021)']",[],[' US$75.2 billion (2021)'],['Public company'],"['www', '.abbott', '.com']"
['September\xa02010'],"['Derrick Rossi', 'Timothy A. Springer', 'Robert S. Langer', 'Kenneth R. Chien', 'Noubar Afeyan']","['Technology Square', 'Cambridge, Massachusetts']",['Biotechnology'],[],"Moderna, Inc.","['2,700 (2021)']","[' ', 'US$', '13.3', ' billion', ' (2021)']","[' ', 'US$18.5', ' billion (2021)']",[],"[' ', 'US$24.7', ' billion (2021)']",['Public'],"['www', '.modernatx', '.com']"
['2013'],[],"['North Chicago, Illinois']",['Biopharmaceutical'],[],AbbVie Inc.,"[' 50,000 (Jan 2022)', '[1]']","[' US$17.92 billion (2021)', '[1]']","[' ', ' (2021)']",[],"[' US$146.53 billion (2021)', '[1]']",['Public company'],"['abbvie', '.com']"
['1876'],['Eli Lilly'],"['Indianapolis, Indiana']",['Pharmaceutical'],[],Eli Lilly and Company,"['c.', '\u200935,000', ' (2021)']","[' ', 'US$6.36 billion', ' (2021)']","[' ', ' (2021)']",[],"[' ', 'US$48.81 billion', ' (2021)']",['Public'],"['www', '.lilly', '.com']"
"['spinoff', 'NTT']",[],"['Toyosu, Tokyo', 'Japan']","['Information technology', 'Consulting', 'Outsourcing']",[],NTT DATA Corporation,"['139,500 (2021)', '[1]']","[' ', '¥139 billion', ' (2021)', '[1]']","[' ', ' (2021)']",[],"[' ', '¥2.9 trillion', ' (2021)', '[1]']","['Public', 'K.K']","['www', '.nttdata', '.com', '/global', '/en', '/']"
"['Los Altos, California']","['Steve Jobs', 'Steve Wozniak', 'Ronald Wayne']",['1 Apple Park Way'],"['Consumer electronics', 'Software services', 'Online services']",[],Apple Inc.,"['164,000\xa0(2022)']","[' ', 'US$119.44 billion', '\xa0(2022)']","[' ', '\xa0(2022)']","['App Store', 'Apple Card', 'Apple Music', 'Apple TV+', 'Apple Pay']","[' ', 'US$352.76 billion', '\xa0(2022)']",['Public'],[' ']
"['Kawasaki', 'Kanagawa']",[],"['Shiodome City Center', 'Minato, Tokyo']","['Computer hardware', 'Consulting', 'Cloud computing', 'Telecommunications', 'Data storage', 'Consumer electronics']",[],Fujitsu Limited,"['126,400 (2021)', '[2]']","[' ', '¥266.32 billion', ' (2021)', '[* 1]']","[' ', ' (2021)']",[],"[' ', '¥3.190 trillion', ' (2021)', '[* 1]']",['KK'],"['www', '.fujitsu', '.com']"
['2001'],[],"['Mumbai', 'Maharashtra']",['Business process management'],[],Firstsource Solutions Limited,"['27000+', '[4]']",[],[' (US$640\xa0million)'],"['Business process outsourcing', 'knowledge process outsourcing']",[],"['Public', 'BSE', '532809', 'NSE', 'FSL']","['firstsource', '.com']"
['1914'],['Parmanand Deepchand Hinduja'],"['Mumbai', 'Maharashtra']",['Conglomerate'],[],Hinduja Group,"['200,000+', '[2]']",[],"[' ', '70 Billion (2022)']",[],[],['Private'],"['www', '.hindujagroup', '.com']"
['24 August 1910'],[],"['Kolkata', 'West Bengal', 'India']",['Conglomerate'],[],ITC Limited,"['36,500 (2021)']","[' ', '₹', '20,722 crore', ' (US$2.6\xa0billion) (2022)']","[' ', ' (US$7.8\xa0billion) (2022)']",[],"[' ', '₹', '77,259 crore', ' (US$9.7\xa0billion) (2022)']",['Public'],"['www', '.itcportal', '.com']"
"['March, 2000']",['Mohit Rai Jagota'],['India'],[],[],eClerx Services Limited,['14500+'],[],[],[],[],['Public'],[]
['1996'],[],['Mumbai'],"['Business process management', 'outsourcing', 'IT consulting']",[],WNS Global Services,"['46,918 (30 June 2021)', '[2]']",[],['million'],[],[],['Public'],"['www', '.wns', '.com', 'www', '.wnsdecisionpoint', '.com']"
['National Data Corporation'],[],"['Alliance Center', 'Atlanta', 'Georgia']",['Payment processing'],[],Global Payments Inc.,"['24,000', '[6]', '\xa0(2020)']","[' US$893 million (2020)', '[2]']","[' ', 'US$', '7.4 billion', ' (2020)', '[1]']",[],"[' US$44.2 billion (2020)', '[4]']",['Public company'],['www.GlobalPayments.com']
"['Palo Alto, California']","['Scott Cook', 'Tom Proulx']","['Mountain View, California']",['Enterprise software'],[],Intuit Inc.,"['14,200', '[1]', '\xa0(2021)']","[' ', 'US$', '2.571 billion ', '(2022)']","[' ', 'US$', '12.726 billion ', '(2022)']",[],"[' ', 'US$', '27.734 billion ', '(2022)']",['Public'],['Intuit.com']
"['Palo Alto, California']","['Scott Devine', 'Ellen Wang']",['Stanford Research Park'],"['Cloud computing', 'Virtualization', 'Computer software']",[],"VMware, Inc.","['37,500 (2022)']","[' ', ' ', 'US$2.39 billion', ' (2022)']","[' ', ' ', 'US$', '12.85 billion', ' (2022)']","['Virtualization software', 'SaaS', 'Cloud']","[' ', ' ', 'US$28.68 billion', ' (2022)']",['Public'],['vmware.com']
"['Paterson, New Jersey']",['Henry Taub'],"['Roseland, New Jersey', 'U.S.']","['Business services', 'Software']",[],"ADP, Inc.","['58,000 (2020)']",[' US$3.29 billion (2020)'],"[' ', ' (2020)']","['Human resource, payroll, tax and benefits administration tools']",[' US$39.17 billion (2020)'],['Public company'],"['adp', '.com']"
['1984'],[],"['Brookfield, Wisconsin']",[],[],"Fiserv, Inc.","['44,000 (December 2019)']","[' US$ 1.609\xa0billion (2019)', '[1]', ' US$ 1.753\xa0billion (2018)', '[2]']","[' ', 'US$', ' 14.85\xa0billion (2020)', '[1]', ' US$ 5.823\xa0billion (2018)', '[2]']",[],"[' US$ 77.539\xa0billion (2019)', '[1]', ' US$ 11.262\xa0billion (2018)', '[2]']",['Public'],"['www', '.fiserv', '.com']"
"['November\xa03, 2021']",[],['One Vanderbilt'],"['IT Services', 'IT Consulting']",[],"Kyndryl Holdings, Inc.","['90,000 (2021)']",[],[' (2021)'],['Managed infrastructure'],[],['Public company'],"['www', '.kyndryl', '.com']"
['December\xa01982'],"['John Warnock', 'Charles Geschke']",['Adobe World Headquarters'],['Software'],[],Adobe Inc.,"['25,988 (2021)']","[' US$5.802 billion (', 'fiscal year ended December 3, 2021', ')', '[1]']",['US$'],['SaaS'],"[' US$27.241 billion (', 'fiscal year ended December 3, 2021', ')', '[1]']",['Public'],"['adobe', '.com']"
['Sydney (1951)'],['Felix Parry'],['Sydney'],['Precious Metal Services'],[],Pallion Group,[],[],[],"['Bullion, Refining & Minting, Casting & Jewellery, Fabricated Metals, Findings, Goldmithing & Silversmithing, Vaulting']",[],['Privately held company'],['pallion.com']
['1987'],[],"['Newport Beach', 'California', 'United States']",['Financial services'],[],Monex Deposit Company (trading as Monex Precious Metals),[],[],[],[],[],['Private company'],"['www', '.monex', '.com']"
"['Le Locle', 'Switzerland']",['Martin de Pury & Cie'],['Neuchâtel'],[],[],Metalor Group,[],[],[],[],[],[],['http://www.metalor.com/']
['28\xa0March 1924'],[],"['Tour Total', 'Courbevoie', 'France']","['Petroleum', 'Energy']",[],TotalEnergies SE,"['105,476 (2020)', '[2]']","[' ', 'US$30.5 billion', ' (2021)']","[' ', ' (2021)']",['Fuel stations'],"[' ', 'US$320.5 billion', ' (2021)']",['Public'],"['totalenergies', '.com']"
['1992'],['Mohamed Sharkachi'],"['Dubai', 'United Arab Emirates']",[],[],Emirates Gold,[],[' NA (2016–17)'],[' NA (2016–17)'],[],[' NA (2016–17)'],[],"['emiratesgold', '.ae']"
['1660'],['Wilhelm Carl Heraeus'],"['Hanau', 'Germany']",['Technology'],[],Heraeus,"['16,200 ', '(2021)', '[1]']",[],['€'],[],[],['Private'],"['www', '.heraeus', '.com']"
['1995'],[],"['Adelaide, Australia']",['Visual effects'],[],Rising Sun Pictures,[],[],[],[],[],['Private'],"['www', '.rsp', '.com', '.au']"
['1\xa0May 1998'],[],"['Moore Park', 'Sydney', 'New South Wales', 'Australia', 'Map']",['Film'],[],Disney Studios Australia,[],[],[],[],[],['Subsidiary'],"['www', '.disneystudiosaustralia', '.com']"
['17\xa0November 1328'],[],"['Kremnica', 'Slovakia']",['Metalworking'],[],Kremnica Mint,[],[],[],[],[],[],[]
['1960\xa0'],[],"['Los Angeles', 'California', 'U.S.']",[],[],"Goldline, LLC",[],[],[],[],[],['Private company'],['Goldline.com']
['1996'],[],['Buenos Aires'],['Cinema of Argentina'],[],Patagonik Film Group,[],"[' $11 million ', 'USD', ' ', '(2009) ']",['USD'],[],[],['Private'],['Patagonik Film Group']
['Benghazi'],[],['Libya'],['Oil and gas industry'],[],National Oil Corporation,[],[],[],[],[],['State-owned enterprise'],['NOC.ly/index.php/en']
['1979'],[],"['Benghazi', 'Libya']",['Petroleum'],[],Arabian Gulf Oil Company,[],[],[],[],[],['State-owned'],['Official website']
['February\xa02008'],[],"['Lagos', 'Nigeria']",['Oil and gas'],[],Aiteo Group,[],[],[],[],[],['Limited liability company'],"['www', '.aiteogroup', '.com']"
['2004'],['Alan Bond'],['Singapore'],['Oil and gas'],[],Madagascar Oil Limited,[],[],[],[],[],['Private'],"['www', '.madagascaroil', '.com']"
"['April\xa024,\xa02009']",[],['Ghana'],"['Oil', 'Gas', 'Equity', 'Mining', 'Agriculture']",[],STAR AFRICA COMMODITIES & MINERALS LTD.,[],[],[],"['Upstream', 'Exploration', 'Consultancy', 'Oil Exploration', 'Gas Exploration', 'Oil Production', 'Gas Production', 'Refining', 'Mining', 'Mineral', 'Dealing', 'Exploration']",[],[],['www.star-af.com']
['1998'],[],['Republic of the Congo'],['oil and gas industry'],[],Société nationale des pétroles du Congo,[],[],[],[],[],[],[]
['1976'],[],"['Luanda', 'Angola']",['Oil and gas industry'],[],Sociedade Nacional de Combustíveis de Angola E.P.,"['13,000\xa0(2022)']",[],['US$ 8.5 billion\xa0(2021)'],[],[],['Statutory corporation'],['Sonangol.co.ao']
['June\xa02016'],"['Bobby Bao ', ' Gary Or ', ' Kris Marszalek ', ' Rafael Melo']",['Singapore'],['Financial services'],[],Crypto.com,"['4,000\xa0(2022)']",[],[],[],[],['Private company'],"['crypto', '.com']"
['Tokyo'],[],['Tokyo'],[],[],Coincheck,[],[],[],[],[],[],[]
"['San Francisco, California']","['Brian Armstrong', 'Fred Ehrsam']",['Remote-first'],['Cryptocurrency'],[],"Coinbase Global, Inc.","['3,730 (2021)']",[' US$3.08 billion (2021)'],"[' ', ' (2021)']",[],[' US$21.3 billion (2021)'],['Public company'],"['www', '.coinbase', '.com']"
[],[],"['Boston, Massachusetts']",[],[],Circle Internet Financial Limited,[],[],[],[],[],[],[]
"['Milwaukee, Wisconsin']",[],"['Milwaukee, Wisconsin', 'U.S.']",['Retail'],[],Colectivo Coffee Roasters,[],[],[],[],[],['Private'],['Colectivo Coffee Roasters']
['1998'],[],"['Chaoyang District', 'Beijing', 'China']",['Petroleum refining'],[],China Petrochemical Corporation,"['582,648 (Q3 2020) ', '[2]']","[' ', '¥', ' 90.025 billion ', '(2019)', '[1]']",['¥'],['Holding company of oil and gas companies'],"[' ', '¥', ' 1,755 billion ', '(2019)', '[1]']",['State-owned enterprise'],['China Petrochemical Corporation']
['1988'],[],"['Dongcheng District', 'Beijing', 'China']",['Oil and gas'],[],China National Petroleum Corporation,[],"[' ', '¥', ' 87.519 billion', '[3]']",['¥'],[],"[' ', '¥', ' 4.088 trillion', '[4]']",['State-owned enterprise'],"['www', '.cnpc', '.com', '.cn', '/en', '/']"
['2002'],[],"['Xicheng District, Beijing']",['Electric utility'],[],State Grid Corporation of China,"['1.566 million (2019) ', '[3]', '[4]']","['78,697,281,872 renminbi (2018)\xa0']",['US$'],['Nuclear power transmission'],"['US$ 585.278 billion (2017)', '[2]']",['State-owned enterprise'],"['www', '.sgcc', '.com', '.cn']"
['29 May 1933'],[],"['Dhahran', 'Saudi Arabia']",['Oil and gas'],[],Saudi Arabian Oil Company,"['66,800', '[5]', '\xa0(June 2020)']","[' US$205.844 billion (2021)', '[2]']",['US$'],[],"[' US$331.818 billion (2021)', '[2]']","['Public', 'State-owned enterprise']",['aramco.com']
"['Bellevue, Washington']",['Jeff Bezos'],"['Seattle, Washington', 'Arlington, Virginia']","['E-commerce', 'Cloud Computing', 'Artificial intelligence', 'Consumer electronics', 'Entertainment', 'Digital distribution', 'Self-driving cars', 'Supermarket']",[],"Amazon.com, Inc.","[' 1,544,000 (September 2022)', 'U.S.: 950,000 (June 2021)']",[' US$24.879 billion\xa0(2021)'],['US$'],"['Amazon.com', 'Amazon Alexa', 'Amazon Appstore', 'Amazon Luna', 'Amazon Music', 'Amazon Pay', 'Amazon Prime']",[' US$420.549 billion\xa0(2021)'],['Public'],[' ']
['Merck'],"['Theodore Weicker', 'George Merck']","['Rahway, New Jersey']",['Pharmaceutical industry'],[],"Merck & Co., Inc.","[' 68,000 (2021)']",[' US$13.88 billion (2021)'],"[' ', ' (2021)']",[],[' US$105.69 billion (2021)'],['Public company'],"[' (US & Canada)', ' (international)']"
['1896'],['Fritz Hoffmann-La Roche'],"['Basel', 'Switzerland']",['Pharmaceuticals'],[],Roche Holding AG,"[' 100,920 (2021)', '[4]']","[' SFr\xa018.16 billion (2021)', '[4]']","[' ', 'SFr', '\xa062.80 billion (2021)', '[4]']",[],"[' SFr\xa092.32 billion (2021)', '[4]']",['Aktiengesellschaft'],"['www', '.roche', '.com']"
['24 October 1986'],['Anand Mahindra'],"['Pune', 'Maharashtra']","['Information technology', 'Consulting', 'Outsourcing']",[],Tech Mahindra,"['141,193 (2021)', '[4]']","[' ', '₹', '6,126 crore', ' (US$770\xa0million)', '[3]', '\xa0(2021)']","[' ', ' (US$4.8\xa0billion)', '\xa0(2021)']",[],"[' ', '₹', '39,678 crore', ' (US$5.0\xa0billion)', '[3]', '\xa0(2021)']",['Public'],"['www', '.techmahindra', '.com']"
['11\xa0August 1976'],['Shiv Nadar'],"['Noida', 'Uttar Pradesh']","['Information technology', 'Consulting', 'Outsourcing']",[],HCLTech,"['210,966 (2022)', '[2]']","[' ', '₹', '22,331 crore', ' (US$2.8\xa0billion)', '[5]', '\xa0(2021)']","[' ', ' (US$11\xa0billion)', '\xa0(2022)']",['Software'],"[' ', '₹', '86,194 crore', ' (US$11\xa0billion)', '[5]', '\xa0(2021)']",['Public'],"['www', '.hcltech', '.com']"
['29 December 1945'],['Muhammed Hashim Premji'],['Sarjapur Road'],['Conglomerate'],[],Wipro Limited,"['231,671 (2021)', '[3]']","[' ', '₹', '15,667 crore', ' (US$2.0\xa0billion)', '[1]', '\xa0(2022)']","[' ', ' (US$10\xa0billion)', '\xa0(2022)']","['Information technology', 'Consulting', 'Outsourcing']","[' ', '₹', '107,505 crore', ' (US$13\xa0billion)', '[1]', '\xa0(2022)']",['Public'],"['www', '.wipro', '.com']"
"['February\xa03, 1999']","['Parker Harris', 'Dave Moellenhoff', 'Frank Dominguez']","['Salesforce Tower', 'San Francisco, California', ', U.S.']","['Cloud computing', 'Enterprise software', 'Consulting']",[],"Salesforce, Inc.","['73,542 (August 2022)']","[' ', 'US$548 million', ' (2022)']","[' ', ' (2022)']",['Cloud computing'],"[' ', 'US$95.21 billion', ' (2022)']",['Public company'],"['salesforce', '.com']"
"['March\xa01996', '(from merger)']","['Johann Rudolf', 'Alexander Clavel']","[', Switzerland', ', ', ' ']",['Pharmaceuticals'],[],Novartis AG,"[' 110,000 (2021)', '[3]']","[' ', 'US$11.69 billion', ' (2021)', '[3]']","[' ', ' (2021)']",[],"[' ', 'US$131.79 billion', ' (2021)', '[3]']",['Public'],"['www', '.novartis', '.com']"
"['1849', ' in New York City']","['Charles Pfizer', 'Charles F. Erhart']","['New York City', 'U.S.']","['Pharmaceutical', 'Biotechnology']",[],Pfizer Inc.,"['approx. 79,000', '[1]', '\xa0(2021)']","[' $22.46 billion', '[1]', '\xa0(2021)']",['$'],[],"[' $181.48 billion', '[1]', '\xa0(2021)']",['Public'],"['pfizer', '.com']"
